id,date,category,region,status,value,amount,quantity,cost,profit
1360,2023-01-11,B,Sur,Inactivo,79.33689264229524,272.69,8,30.21,47.31
1361,2023-05-31,B,Norte,Inactivo,74.46,1610.15,52,30.89,246.58
1362,2023-04-20,C,Norte,Pendiente,86.16,181.74,8,16.01,25.44
1363,2023-07-16,D,Centro,Activo,102.06,1748.2,38,46.01,256.06
1364,2023-12-06,A,Este,Activo,66.88,439.89,22,22.12,67.92
1366,2023-01-05,B,Norte,Inactivo,72.23,9093.99,113,80.78,1358.65
1367,2023-09-14,A,Norte,Activo,85.5,554.27,19,29.58,80.98
1369,2023-06-29,D,Centro,Inactivo,79.33689264229524,6196.47,91,67.63,926.82
1370,2023-01-13,A,Centro,Activo,101.28,534.1,20,27.31,77.65
1371,2023-07-18,D,Norte,Pendiente,71.64,21619.69,190,113.63,3234.02
1372,2023-01-12,D,Norte,Activo,79.64,229.43,18,13.11,35.98
1373,2023-11-16,C,Centro,Activo,94.86,1414.01,30,48.3,213.45
1374,2023-03-29,B,Centro,Inactivo,73.31,5661.46,80,70.39,841.16
1375,2023-10-02,A,Sur,Activo,74.11,3075.32,54,59.15,453.65
1376,2023-08-16,B,Centro,Pendiente,93.37,2594.32,45,56.29,389.12
1377,2023-06-15,B,Centro,Activo,104.05,292,19,17.01,46.78
1378,2023-12-20,C,Oeste,Pendiente,56.03,1657.16,37,44.38,240.52
1379,2023-09-30,B,Este,Pendiente,61.7,425.66,12,36.22,63.17
1380,2023-01-18,B,Norte,Inactivo,75.88,490.41,20,25,77.95
1381,2023-04-07,D,Sur,Activo,80.97,4437.5,71,62.59,660.87
1383,2023-05-21,A,Sur,Activo,65.47,12925.01,146,88.31,1934.63
1384,2023-09-09,A,Centro,Inactivo,80.49,1569.09,55,28.41,236.32
1385,2023-07-15,A,Este,Activo,63.48,819.14,24,34.17,117.13
1386,2023-04-13,A,Centro,Pendiente,87.18,12923.41,154,83.56,1932.58
1387,2023-03-09,A,Norte,Pendiente,68.91,13829.01,146,94.51,2064.92
1388,2023-04-30,C,Norte,Pendiente,83.83,837.26,23,33.9,124.37
1389,2023-03-18,C,Este,Inactivo,51.19,623.65,16,36.68,94.55
1390,2023-01-13,A,Centro,Activo,94.94,450.34,30,16.14,68.26
1391,2023-09-27,A,Norte,Activo,79.33689264229524,844.01,31,25.96,126.17
1392,2023-11-07,B,Norte,Inactivo,63.55,14432.91,159,90.44,2157.6
1393,2023-05-10,B,Este,Pendiente,69.3,138.13,4,21.86,21.43
1394,2023-06-27,B,Sur,Activo,76.44,1126.65,41,27.38,175.84
1395,2023-07-12,B,Centro,Activo,91.98,1011.03,29,36.26,147.32
1396,2023-10-18,A,Sur,Activo,76.54,502.96,19,31.9,73.58
1397,2023-05-11,A,Este,Activo,78.36,2265.95,53,41.37,428.9795395650162
1398,2023-09-19,B,Este,Inactivo,58.84,447.76,20,21.4,71.89
1399,2023-12-15,B,Oeste,Activo,66.9,498.31,15,24.18,72.57
1400,2023-02-24,B,Este,Inactivo,58.07,413.11,14,31.07,59.08
1401,2023-08-06,A,Oeste,Activo,75.52,652.01,36,16.16,103.12
1402,2023-01-06,C,Sur,Activo,74.84,1297.97,44,28.19,194.63
1403,2023-09-12,A,Norte,Activo,81.13,237.25,9,23.21,38.09
1404,2023-10-01,B,Sur,Inactivo,59.41,1274.72,38,34.99,184.93
1407,2023-05-30,A,Este,Activo,60.58,6726.27,84,80,1002.27
1408,2023-11-05,B,Sur,Activo,84.29,965.55,33,29.06,146.66
1409,2023-08-21,B,Norte,Activo,79.33689264229524,429.17,14,28.69,62.96
1410,2023-07-04,B,Sur,Pendiente,69.06,103.42,5,21.91,16.94
1411,2023-11-18,A,Norte,Activo,99.31,232.54,10,25.87,33.48
1412,2023-09-30,B,Sur,Inactivo,62.92,826.12,21,37.92,118.51
1413,2023-01-17,C,Este,Inactivo,61.81,569.18,14,36.88,84.9
1414,2023-09-09,A,Norte,Pendiente,89.1,517.37,20,25.32,80.09
1415,2023-07-20,A,Este,Pendiente,51.69,6951.21,95,73.08,1040.34
1416,2023-09-11,A,Sur,Activo,83.72,405.92,14,25.48,59.96
1417,2023-03-11,B,Sur,Activo,76.41,1027.75,30,34.53,154
1419,2023-02-18,D,Centro,Inactivo,81.84,5889.53,88,67.94,881.14
1420,2023-04-23,B,Norte,Activo,100.82,309.6,9,31.68,44.59
1421,2023-05-14,D,Centro,Inactivo,95.6,995.54,32,28.88,147.76
1422,2023-12-29,D,Norte,Activo,85.96,3446.55,72,47.8,512.02
1423,2023-07-26,D,Norte,Activo,99.24,1180.73,26,38.09,155.5
1424,2023-09-28,C,Oeste,Activo,74.82,205.55,11,19.55,29.04
1425,2023-11-17,C,Norte,Inactivo,74.79,1863.89,34,57.92,279.79
1426,2023-09-17,A,Sur,Inactivo,57.23,1703.77,42,40.58,252.95
1427,2023-02-07,A,Sur,Activo,79.33689264229524,1129.33,36,28.87,173.13
1428,2023-06-18,C,Este,Activo,81.37,2104.78,55,38.4,428.9795395650162
1429,2023-11-20,A,Este,Inactivo,55.06,3911.27,64,58.96,580.98
1430,2023-08-05,A,Norte,Inactivo,53.26,531.36,28,18.94,82.12
1431,2023-07-23,B,Norte,Pendiente,71.71,1199.86,29,41.69,174.7
1432,2023-08-05,B,Norte,Activo,90.99,695.9,17,33.27,105.44
1433,2023-11-26,B,Norte,Inactivo,79.76,2692.33,53,50.06,394.16
1434,2023-08-25,A,Este,Activo,70.63,1352.7,34,39.15,208.5
1435,2023-04-21,A,Sur,Pendiente,85.95,452.64,17,29.49,68.7
1436,2023-11-18,B,Este,Activo,60.62,1788.54,36,48.4,262.12
1439,2023-11-25,A,Centro,Inactivo,84,930.08,29,32.1,145.16
1440,2023-11-10,A,Centro,Inactivo,69.54,840.47,29,29.51,127.71
1441,2023-11-10,D,Centro,Pendiente,81.11,3510.11,70,49.94,522.55
1442,2023-10-15,A,Norte,Activo,88.79,6419.87,97,67.21,952.39
1443,2023-03-13,A,Este,Activo,63.23,6866.74,95,71.99,1024.32
1444,2023-01-17,B,Este,Activo,61.92,361.76,16,23.73,55.49
1445,2023-11-09,D,Sur,Pendiente,70.92,21342.29,187,42.46383387320685,3188.59
1446,2023-04-10,A,Oeste,Activo,69.34,6162.36,89,68.94,916.4
1447,2023-01-03,C,Centro,Inactivo,90.46,439.18,13,32.84,71.08
1448,2023-11-13,A,Centro,Activo,83.52,2658.55,55,48.51,398.4
1449,2023-05-02,A,Centro,Inactivo,85.73,322.07,12,25.47,50.39
1450,2023-04-27,A,Norte,Inactivo,70.97,669.03,34,42.46383387320685,101.29
1451,2023-09-23,B,Centro,Activo,91.63,151.94,7,21.85,22.58
1452,2023-06-13,B,Centro,Activo,101.7,993.25,36,29.44,149.48
1453,2023-08-19,C,Oeste,Activo,66.9,1021.88,32,31.55,147.22
1454,2023-09-12,D,Sur,Activo,78.4,740.77,23,31.93,108.71
1455,2023-11-08,A,Centro,Activo,102.62,1977.47,54,36.96,295.85
1456,2023-12-04,A,Centro,Pendiente,90.81,2452.54,43,58.62,361.77
1457,2023-06-10,A,Este,Pendiente,60.51,776.07,17,43.93,114.01
1458,2023-05-01,A,Sur,Activo,74.28,1498.75,41,35.47,223.63
1459,2023-04-19,B,Este,Pendiente,60.16,2787.29,50,57.37,413.68
1460,2023-06-10,A,Centro,Activo,92.12,1515.81,45,34.01,233.34
1461,2023-10-14,B,Norte,Activo,92.37,694.31,24,30.53,103.29
1462,2023-02-16,C,Centro,Activo,103.15,315.66,17,19.58,50.22
1463,2023-10-01,D,Sur,Inactivo,56.77,1086,25,42.32,168.89
1464,2023-12-14,D,Centro,Activo,89.65,658.74,22,31.68,104.1
1466,2023-09-14,B,Norte,Inactivo,72.7,50,3,18.39,9.02
1467,2023-10-20,A,Centro,Activo,87.8,11922.24,145,82.7,1783.47
1468,2023-11-27,C,Centro,Activo,96.58,84.83,16,7.7,18.79
1469,2023-04-22,A,Centro,Activo,95,2841.44,45,62.38,419.86
1470,2023-10-22,A,Centro,Activo,88.57,1833.17,47,37.43,272.55
1472,2023-10-28,C,Norte,Inactivo,69.46,6488.07,98,66.21,971.55
1473,2023-01-06,C,Norte,Inactivo,66.59,1167.68,27,39.8,177.88
1474,2023-04-04,A,Norte,Activo,90.99,774.33,27,25.2,115.14
1475,2023-04-27,B,Centro,Inactivo,88.79,517.45,15,39.4,76.07
1476,2023-01-29,A,Oeste,Activo,57.29,1561.09,43,35.82,231.16
1477,2023-11-27,A,Este,Activo,79.33689264229524,4573.44,97,47.4,686.15
1478,2023-03-12,A,Norte,Activo,96.89,1252.23,33,37.42,183.56
1479,2023-12-07,A,Centro,Activo,93.68,1030.21,37,26.59,158.38
1480,2023-05-29,A,Sur,Inactivo,63.06,8999.04,115,78.39,1340.46
1481,2023-12-23,D,Norte,Inactivo,80.34,615.68,23,42.46383387320685,428.9795395650162
1482,2023-05-20,D,Centro,Activo,104.36,1166.47,27,42.22,176.51
1483,2023-08-23,B,Sur,Activo,72.94,972,31,29.62,143.01
1484,2023-11-02,D,Norte,Activo,98.18,5850.73,106,55.14,873.74
1485,2023-08-27,A,Norte,Activo,94.43,1065.89,23,46.16,157.36
1486,2023-03-31,A,Norte,Inactivo,85.09,2866.89,57,50.34,428.58
1487,2023-01-15,D,Centro,Activo,88.95,3704.4,60,61.57,548.63
1488,2023-03-13,A,Sur,Inactivo,68.65,112.96,17,11.59,16.38
1489,2023-01-28,B,Centro,Activo,99.92,6441.88,87,73.93,959.63
1490,2023-12-20,A,Centro,Activo,97.63,1288.8,31,41.29,188.43
1491,2023-12-22,B,Oeste,Activo,76.66,50,11,11.73,8.38
1492,2023-10-23,A,Centro,Pendiente,93.12,1033.84,25,39.73,154.99
1493,2023-07-25,B,Norte,Activo,88.78,1205.15,34,31.68,183.91
1494,2023-12-14,A,Sur,Activo,79.33689264229524,497.79,21,24.77,71.71
1495,2023-07-14,A,Centro,Pendiente,87.59,9378.12,133,69.88,1400.51
1496,2023-12-17,D,Centro,Activo,93.48,1039.68,31,35.47,156.69
1498,2023-03-13,A,Sur,Pendiente,65.58,8315.73,105,78.74,1238.92
1499,2023-03-18,A,Norte,Pendiente,78.78,451.42,19,20.3,70.56
1500,2023-02-01,A,Norte,Activo,81.07,2872.32,61,47.03,430.36
1501,2023-12-15,C,Centro,Activo,97.02,532.23,23,27.06,237.48
1502,2023-08-17,D,Sur,Pendiente,58.66,10429.81,128,81.75,1555.07
1503,2023-08-25,B,Norte,Activo,70.42,1580.49,40,40.64,230.84
1505,2023-04-25,A,Este,Activo,70.88,1496.71,36,42.39,226.58
1507,2023-05-13,A,Centro,Activo,79.33689264229524,1516.99,35,44.56,227.6
1508,2023-09-19,B,Sur,Inactivo,64.24,2880.12,47,60.74,429.62
1509,2023-03-25,C,Centro,Activo,93,3212.34,60,54.32,475.92
1510,2023-10-29,A,Este,Pendiente,51.56,88.13,13,14.45,17.78
1511,2023-06-15,A,Norte,Activo,96.83,2701.94,50,55.35,404.1
1512,2023-12-20,A,Sur,Pendiente,72.86,2881.31,54,52.7,434.73
1513,2023-12-20,A,Este,Activo,70.48,1298.86,44,28.98,195.75
1516,2023-02-25,A,Sur,Activo,80.95,436.81,15,28.01,66.61
1517,2023-05-15,A,Oeste,Activo,67.18,2783.37,57,48.31,421.42
1518,2023-01-01,B,Centro,Inactivo,81.32,1793.16,51,33.65,272.07
1519,2023-11-23,B,Sur,Activo,90.33,928.18,19,48.26,139.35
1520,2023-05-30,B,Sur,Activo,95.5,4846.12,74,63.96,2154.09
1521,2023-04-05,A,Oeste,Activo,58.4,884.65,28,31.05,133.14
1522,2023-05-30,A,Norte,Activo,93.2,1149.58,32,35.91,534.39
1524,2023-04-05,D,Centro,Activo,92.49,577.3,18,30.86,84.75
1525,2023-11-07,C,Este,Activo,74.71,1539.7,38,42.12,226.55
1526,2023-08-06,C,Este,Inactivo,67.46,1936.4,47,40.76,285.34
1527,2023-11-09,A,Sur,Activo,87.76,1869.4,43,42.84,284.23
1529,2023-08-04,B,Norte,Activo,83.9,451.68,11,29.5,428.9795395650162
1530,2023-05-11,B,Este,Pendiente,65.24,2067.71,48,42.52,304.02
1532,2023-04-19,A,Sur,Inactivo,54.41,317.62,17,18,52.09
1534,2023-07-03,A,Centro,Pendiente,86.7,219.16,11,28.19,34.91
1535,2023-02-17,C,Este,Activo,73.76,709.24,17,39.81,104.79
1536,2023-05-28,A,Norte,Pendiente,77.92,288.79,12,26.02,47.4
1537,2023-07-19,A,Este,Inactivo,56.1,1124.96,29,39.93,504.36
1538,2023-07-08,B,Centro,Inactivo,70.26,204.32,10,20.9,30.01
1539,2023-08-29,A,Norte,Activo,79.33689264229524,7365.43,102,72.69,1096.88
1540,2023-06-25,C,Sur,Inactivo,55.19,4630.08,70,66.66,692.32
1541,2023-12-11,A,Oeste,Activo,72.55,1516.59,31,48.49,221.13
1542,2023-03-07,B,Centro,Activo,102.57,1180.83,39,31.68,180.38
1543,2023-06-25,A,Este,Activo,74.76,2741.94,69,40.5,409.19
1545,2023-01-23,A,Norte,Activo,85.41,1215.99,26,48.27,180.17
1546,2023-05-18,C,Centro,Inactivo,90.51,469.92,19,25.47,74.66
1547,2023-03-02,A,Centro,Pendiente,90.48,693.06,21,33.01,100.84
1548,2023-12-22,A,Sur,Activo,72.63,404.68,10,31.03,63.47
1549,2023-01-27,D,Este,Activo,80.53,4084.71,63,64.79,608.31
1550,2023-02-10,A,Centro,Pendiente,79.97,591.69,21,25.84,89.79
1551,2023-10-24,D,Este,Activo,83.75,1302.38,36,35.59,197.23
1552,2023-12-14,A,Norte,Activo,72.54,17996.48,182,99.11,2686.47
1554,2023-03-19,B,Oeste,Activo,63.7,507.32,27,20.52,80.1
1555,2023-01-23,A,Norte,Inactivo,81.2,811.51,25,34.63,115.36
1556,2023-08-02,C,Norte,Activo,94.26,409.92,14,37.27,58.4
1557,2023-10-29,A,Este,Activo,79.33689264229524,1559.34,37,39.87,233.62
1559,2023-12-28,D,Centro,Pendiente,84.78,2806.38,46,59.41,420.88
1560,2023-09-12,A,Sur,Activo,70.97,1886.21,49,39.48,854.73
1562,2023-03-13,A,Centro,Activo,103.98,33896.9,230,147.46,5072.25
1563,2023-05-02,A,Centro,Pendiente,87.66,658.18,22,31,100.44
1564,2023-11-05,C,Sur,Activo,67.42,395.68,17,23.22,59.59
1566,2023-12-05,C,Norte,Activo,93.42,2253.08,55,41.41,338.98
1567,2023-01-20,C,Centro,Activo,100.32,6289.69,94,66.74,945.26
1568,2023-01-20,B,Sur,Activo,72.34,1535.17,35,43.68,230.77
1570,2023-03-20,C,Sur,Activo,89.15,1180.73,9,22.51,32.58
1571,2023-01-25,C,Centro,Activo,101.88,649.87,20,32.51,97.53
1572,2023-12-09,B,Centro,Activo,86.9,106862.93,428,249.73,15996.05
1573,2023-03-09,C,Este,Activo,79.5,5878.29,89,66.73,878.13
1574,2023-12-18,B,Este,Inactivo,53.24,1456.51,35,39.03,216.54
1575,2023-10-27,B,Sur,Inactivo,65.64,4058.55,72,56.15,604.5
1576,2023-04-11,A,Norte,Inactivo,76.12,626.48,23,27.38,94.56
1577,2023-06-23,B,Norte,Activo,84.25,835.79,27,32.27,130.26
1578,2023-09-22,C,Norte,Activo,87.66,770.07,22,31.07,117.31
1579,2023-04-15,C,Oeste,Activo,62.73,2550.14,56,43.1,382.66
1580,2023-06-03,C,Centro,Inactivo,74.29,2162.57,53,40.91,316.54
1581,2023-08-04,B,Norte,Activo,84.11,1180.73,11,26.52,53.31
1582,2023-06-09,D,Sur,Pendiente,82.69,402.59,12,29.84,54.96
1584,2023-04-24,A,Este,Activo,67.7,3667.32,72,50.71,541.76
1585,2023-08-08,A,Sur,Activo,79.53,554.52,22,28.96,82.94
1586,2023-01-19,A,Centro,Activo,88.93,907.42,24,37,135.33
1587,2023-12-21,B,Norte,Pendiente,84.54,6118.12,82,74.07,909.27
1588,2023-12-01,B,Este,Activo,70.15,553.51,19,32.71,78.53
1589,2023-01-26,B,Norte,Activo,86.32,840.06,27,29.93,132.2
1590,2023-09-14,A,Este,Activo,73.85,3187.9,57,56.82,474.05
1591,2023-05-04,A,Sur,Activo,80.8,317.08,9,28.83,53.75
1592,2023-10-15,A,Centro,Inactivo,80.59,637.03,16,36.93,95.91
1593,2023-05-03,C,Norte,Activo,73.43,572.6,14,40.56,76.01
1594,2023-09-14,B,Norte,Inactivo,61.01,1923.87,39,49.3,290.07
1595,2023-07-14,C,Este,Activo,66.95,778.4,34,20.47,117.36
1596,2023-03-22,C,Sur,Pendiente,75.63,2225.21,52,43.84,329.17
1597,2023-12-24,D,Sur,Pendiente,67.66,1868.3,34,55.94,276.57
1598,2023-10-06,C,Norte,Activo,98.83,1245.99,32,37.76,182.64
1600,2023-09-30,B,Centro,Pendiente,80.88,828.94,23,39.26,123.78
1601,2023-06-19,B,Oeste,Inactivo,58.98,4214.46,73,57.96,627.09
1602,2023-01-12,C,Este,Activo,67.91,337.42,14,25.66,50.42
1603,2023-03-22,B,Norte,Activo,103.05,2003.66,48,41.89,298.06
1604,2023-02-15,A,Norte,Activo,101.15,58.24,7,11.85,9.37
1605,2023-12-23,A,Este,Activo,55.33,207.93,10,24.52,30.49
1606,2023-09-25,A,Norte,Activo,93.54,447.9,14,34.89,60.22
1607,2023-10-24,A,Norte,Activo,102.16,1400.66,40,34.71,214.08
1608,2023-02-04,C,Norte,Activo,93.81,1109.01,25,47.29,164.89
1609,2023-01-14,A,Sur,Pendiente,72.97,612.75,14,36.48,92.43
1610,2023-11-14,A,Oeste,Activo,63.92,72.37,11,7.9,16.7
1611,2023-04-13,B,Oeste,Pendiente,52.01,1122.4,33,33.06,170.3
1612,2023-06-26,D,Este,Activo,64.62,599.16,25,28.71,97.97
1613,2023-01-16,A,Norte,Inactivo,79.4,2786.95,58,47.17,420.69
1614,2023-10-12,C,Norte,Activo,78.77,574.88,18,29.78,86.6
1615,2023-02-28,B,Este,Activo,70.59,3245.48,58,54.89,481.98
1616,2023-12-23,A,Norte,Inactivo,74.1,859.42,20,38.75,123.83
1617,2023-02-04,C,Centro,Activo,98.23,7482.72,97,77.59,1113.86
1618,2023-06-19,B,Centro,Pendiente,80.85,273.82,12,42.46383387320685,45.23
1619,2023-09-18,C,Centro,Activo,92.64,441.71,20,23.21,69.22
1621,2023-04-19,C,Este,Activo,69.95,2382.17,51,45.9,353.52
1623,2023-08-20,B,Sur,Pendiente,65.52,1003.89,34,29.68,150.64
1625,2023-05-30,B,Este,Activo,66.68,463.54,15,31.78,72.7
1626,2023-04-07,B,Norte,Activo,90,433.98,14,31.43,61.86
1627,2023-10-19,B,Norte,Activo,84.64,6492.35,107,62.11,966.23
1628,2023-12-08,C,Sur,Inactivo,66.95,7222.96,93,78.18,1082.4
1629,2023-09-24,D,Norte,Activo,98.69,27609.74,215,128.37,4125.65
1630,2023-03-17,B,Este,Pendiente,67.91,1254.51,30,39.07,191.22
1631,2023-02-24,B,Centro,Activo,92.81,2171.32,41,52.98,320.62
1632,2023-07-26,B,Norte,Activo,85.81,12079.54,129,93.85,1805.88
1633,2023-07-18,A,Oeste,Pendiente,56.71,591.19,30,19.84,428.9795395650162
1634,2023-06-19,A,Norte,Activo,80.65,2108.89,51,39.31,312.88
1635,2023-07-30,B,Sur,Activo,74.81,1110.89,36,32.92,164.78
1636,2023-12-24,A,Sur,Inactivo,57.74,9645.33,116,82.81,1439.41
1637,2023-03-30,B,Norte,Activo,89.91,450.76,17,26.64,65.51
1638,2023-07-04,A,Este,Activo,57.97,488.35,23,20.84,71.4
1639,2023-11-20,B,Norte,Inactivo,65.84,1008.47,34,30.07,149.04
1640,2023-07-12,A,Centro,Pendiente,79.67,18161.24,163,111.51,2713.81
1641,2023-07-13,C,Centro,Activo,82.01,1000.86,22,46.08,150.1
1642,2023-06-08,A,Centro,Inactivo,96.5,147.22,6,33.47,26.06
1643,2023-12-29,C,Este,Pendiente,66.74,1192.79,36,34.15,176.24
1645,2023-03-31,C,Sur,Inactivo,69.41,3557.55,64,55.97,527.48
1646,2023-01-05,D,Sur,Activo,70.07,401.01,14,25.48,60.96
1647,2023-03-03,A,Oeste,Pendiente,68.69,830.23,23,36.87,371.01
1648,2023-09-22,A,Centro,Activo,89.48,2358.32,56,41.86,353.57
1649,2023-01-27,D,Este,Inactivo,59.63,1614.99,36,43.47,236.35
1650,2023-08-09,A,Centro,Activo,99.14,6766.2,123,54.44,1017.42
1651,2023-06-28,A,Sur,Activo,85.02,459.85,17,28.97,70.17
1652,2023-09-29,B,Centro,Inactivo,81.61,3462.22,74,47.66,512.72
1653,2023-02-25,A,Oeste,Activo,70.12,268.69,19,15.3,41.36
1654,2023-12-29,B,Sur,Activo,81.35,2693.08,57,47.73,403.23
1655,2023-04-20,B,Oeste,Activo,72.26,1696.16,48,34.89,253.64
1656,2023-03-22,A,Sur,Activo,71.89,728.4,23,30.13,110.15
1657,2023-07-07,A,Oeste,Activo,52.25,331.06,17,16.1,50.21
1658,2023-04-08,A,Este,Activo,68.5,121.36,7,20.12,14
1659,2023-05-15,A,Oeste,Activo,69.41,4174.41,83,42.46383387320685,622.19
1660,2023-01-28,A,Sur,Activo,86.9,2551.73,49,50.79,375.83
1661,2023-07-01,A,Este,Activo,59.85,2879.07,50,57.92,424.24
1662,2023-04-06,A,Este,Inactivo,56.96,3288.46,66,50.2,487.01
1663,2023-09-15,A,Centro,Activo,96.8,404.19,16,27.81,61.05
1664,2023-11-04,B,Norte,Activo,86.81,675.02,20,33.48,94.55
1666,2023-02-07,C,Este,Activo,67.42,409.7,14,26.41,57.95
1667,2023-06-02,A,Centro,Activo,94.18,292.58,21,16.06,46.36
1668,2023-06-27,B,Norte,Pendiente,53.2,774.6,18,40.77,109.15
1669,2023-04-12,C,Centro,Activo,103,1672.67,42,40.43,250.47
1670,2023-06-24,A,Centro,Pendiente,94.98,686.86,30,20.54,102.48
1671,2023-01-24,A,Sur,Inactivo,60.06,2050.95,52,41.64,307.81
1672,2023-04-12,A,Centro,Activo,96.47,820.53,25,38.64,124.26
1673,2023-02-27,D,Norte,Activo,93.42,4846.75,78,62.07,722.72
1674,2023-07-26,A,Norte,Activo,81.79,1688.04,37,44.94,251.67
1675,2023-02-15,A,Norte,Activo,90.72,3517.59,59,60.95,523.07
1676,2023-04-10,B,Centro,Activo,88.32,1466.67,37,41.63,219.92
1677,2023-02-26,C,Norte,Inactivo,71.69,50,11,13,9.32
1678,2023-05-10,A,Norte,Activo,84.62,3085.92,62,49.55,458.24
1679,2023-06-13,C,Sur,Activo,87.7,5405.91,91,58.66,803.96
1680,2023-10-31,B,Centro,Pendiente,89.6,10514.55,123,85.45,1569.9
1681,2023-09-06,B,Norte,Activo,95.54,372.99,13,32.73,51.12
1682,2023-12-11,D,Norte,Activo,92.59,1222.99,25,50.63,180.98
1684,2023-11-19,C,Sur,Activo,91.58,1553.92,37,43.19,233.87
1685,2023-07-13,A,Oeste,Activo,68.09,586.67,23,25.19,88.46
1687,2023-06-21,A,Centro,Pendiente,96.64,725.7,23,33.21,106.71
1688,2023-06-19,D,Sur,Activo,84.97,3208.87,76,42.88,481.46
1689,2023-07-03,C,Este,Activo,76.76,572.93,17,30.23,84.83
1690,2023-05-23,B,Sur,Inactivo,69.74,3946.18,69,58.2,589.26
1691,2023-04-02,B,Sur,Activo,86.19,3580.06,70,51.58,537.76
1692,2023-02-11,B,Centro,Activo,93.12,549.67,13,41.73,85.92
1693,2023-07-27,C,Centro,Inactivo,98.19,9140.52,124,73.58,1363.48
1694,2023-10-09,C,Oeste,Activo,76,4561.49,77,59.78,682.34
1695,2023-11-26,A,Centro,Inactivo,73.71,1529.78,33,45.63,231.99
1696,2023-05-07,B,Centro,Activo,95.2,404.18,27,14.36,60.27
1697,2023-10-24,A,Norte,Activo,92.53,4524.76,77,57.69,678.11
1698,2023-09-05,D,Centro,Activo,90.68,1001.34,24,41.39,148.22
1699,2023-07-27,B,Este,Pendiente,67.74,1526.82,33,45.64,230.17
1700,2023-04-24,D,Norte,Pendiente,84.04,2076.38,37,42.46383387320685,307.93
1701,2023-08-28,A,Centro,Activo,100.69,279.74,10,26.61,50.26
1702,2023-01-07,A,Centro,Inactivo,83.41,2332.22,45,52.65,348.01
1703,2023-11-08,A,Sur,Pendiente,70.5,522.59,14,33.73,76.89
1704,2023-04-03,B,Este,Activo,75.74,648.89,17,39.17,96.9
1706,2023-06-20,A,Centro,Pendiente,88.29,2358.42,53,44.39,357.15
1707,2023-03-14,C,Norte,Inactivo,67.62,308.93,22,14.29,51.53
1708,2023-12-10,B,Centro,Inactivo,75.69,819.2,25,34.34,115.11
1709,2023-01-02,B,Oeste,Activo,70,4935.2,86,57.18,737.42
1710,2023-09-29,D,Centro,Activo,90.3,2669.15,64,42.37,398.57
1711,2023-01-04,C,Este,Activo,73.98,6355.87,95,67.76,949.76
1713,2023-09-21,C,Sur,Activo,71.56,7015.71,96,73.01,1046.08
1714,2023-10-05,A,Centro,Inactivo,96.22,773.69,25,32.35,115.21
1715,2023-05-05,A,Norte,Activo,91.95,11941.4,133,89.9,1784.62
1716,2023-12-23,C,Norte,Pendiente,71.78,371.81,14,29.8,54.9
1717,2023-08-10,B,Centro,Activo,79.33689264229524,273.09,8,28.61,37.6
1718,2023-02-01,C,Sur,Inactivo,55.75,221.11,9,27.79,31.51
1719,2023-06-28,A,Norte,Activo,101.08,991.28,24,41.6,148.1
1721,2023-06-22,B,Centro,Activo,79.33689264229524,3059.55,57,54.95,462.34
1722,2023-12-23,A,Sur,Inactivo,51.83,1676.12,41,41.42,251.46
1723,2023-01-08,C,Norte,Activo,85.72,23910.33,206,116.42,3574.47
1724,2023-04-30,C,Sur,Activo,84.66,287.5,9,21.27,45.56
1726,2023-06-12,A,Este,Activo,80.65,1655.87,46,36.27,247.05
1727,2023-12-22,B,Norte,Activo,96.07,679.04,19,33.51,98.96
1728,2023-12-09,B,Sur,Pendiente,75.61,1177.52,34,35.17,172.88
1729,2023-01-15,A,Centro,Inactivo,93.71,189.82,14,15.05,26.79
1731,2023-11-28,A,Sur,Activo,85.41,990.73,29,30.9,149.84
1732,2023-04-25,B,Norte,Pendiente,81.89,1571.69,52,30.7,235.01
1734,2023-05-20,D,Sur,Activo,78.83,1014.59,28,39.7,152.29
1735,2023-12-21,A,Este,Pendiente,64.4,143.45,4,28.06,19.19
1736,2023-04-21,A,Centro,Activo,99.82,8820.12,119,73.69,1312.82
1737,2023-05-03,B,Centro,Inactivo,83.88,3549.76,71,49.37,528.34
1740,2023-04-26,B,Sur,Activo,80.12,1070.09,27,40.44,160.39
1742,2023-05-05,B,Centro,Activo,99.53,730.92,16,43.29,111.56
1743,2023-06-23,A,Centro,Inactivo,74.06,718.5,24,28.25,106.59
1745,2023-04-10,B,Sur,Inactivo,73.48,981.93,33,29.08,148.08
1746,2023-12-19,B,Centro,Inactivo,76.09,312,15,18.31,49.9
1747,2023-07-27,A,Sur,Inactivo,52.88,2839.14,61,42.46383387320685,423.21
1748,2023-11-25,C,Este,Activo,67.22,1623.75,38,42.08,243.23
1749,2023-12-31,B,Centro,Activo,95.54,286.8,18,19.2,44.38
1750,2023-04-20,A,Centro,Pendiente,85.36,499.1,17,28.96,75.64
1751,2023-09-30,B,Oeste,Pendiente,59.3,819.18,30,25.64,122.31
1752,2023-08-30,C,Sur,Activo,75.43,399.7,15,30.58,58.41
1753,2023-12-31,B,Oeste,Activo,56.92,198.34,7,23.29,30.35
1754,2023-07-05,C,Norte,Activo,87.11,1379.97,29,46.9,205.64
1755,2023-06-19,B,Oeste,Activo,73.76,2155.85,39,56.43,320.34
1756,2023-12-04,B,Sur,Pendiente,81.51,489.17,16,30.19,73.08
